cell,bin,n,pred,emp,delta,method,threshold,position
exante_mid,"[0.2,0.3)",1785,0.2506082695371524,0.23361344537815126,-0.01699482415900111,platt_vol,12+,TE
exante_mid,"[0.3,0.4)",1157,0.3426920295269904,0.3509075194468453,0.00821548991985488,platt_vol,12+,TE
exante_mid,"[0.4,0.5)",369,0.4281678646719809,0.4281842818428184,1.6417170837501605e-5,platt_vol,12+,TE
exante_high,"[0.3,0.4)",1,0.3889863160950312,0,-0.3889863160950312,platt_vol,12+,TE
exante_high,"[0.4,0.5)",286,0.47180493240483956,0.46853146853146854,-0.0032734638733710186,platt_vol,12+,TE
exante_high,"[0.5,0.6)",308,0.5378650362656037,0.5714285714285714,0.03356353516296773,platt_vol,12+,TE
exante_high,"[0.6,0.7)",86,0.6319610895624085,0.5581395348837209,-0.07382155467868756,platt_vol,12+,TE
exante_high,"[0.7,0.8)",6,0.736210492255803,0.8333333333333334,0.09712284107753033,platt_vol,12+,TE
exante_low,"[0,0.1)",72,0.08409929026597232,0.18055555555555555,0.09645626528958323,platt_vegas,12+,TE
exante_low,"[0.1,0.2)",215,0.13816344043643192,0.08372093023255814,-0.05444251020387378,platt_vegas,12+,TE
exante_low,"[0.2,0.3)",7,0.22645919795880273,0,-0.22645919795880273,platt_vegas,12+,TE
exante_low,"[0.3,0.4)",1,0.3107168513230784,0,-0.3107168513230784,platt_vegas,12+,TE
exante_mid,"[0,0.1)",56,0.08866631917096619,0.125,0.03633368082903381,platt_vegas,12+,TE
exante_mid,"[0.1,0.2)",1280,0.16022713809083455,0.16328125,0.0030541119091654356,platt_vegas,12+,TE
exante_mid,"[0.2,0.3)",1771,0.25013782327292583,0.23771880293619424,-0.01241902033673159,platt_vegas,12+,TE
exante_mid,"[0.3,0.4)",1132,0.3434014180779901,0.3339222614840989,-0.009479156593891147,platt_vegas,12+,TE
exante_mid,"[0.4,0.5)",370,0.43326241343433636,0.43783783783783786,0.004575424403501505,platt_vegas,12+,TE
exante_mid,"[0.5,0.6)",39,0.5261586396181,0.5384615384615384,0.012302898843438381,platt_vegas,12+,TE
exante_mid,"[0.6,0.7)",2,0.6264564803095988,0.5,-0.12645648030959877,platt_vegas,12+,TE
exante_high,"[0.2,0.3)",7,0.2720866454809502,0.2857142857142857,0.013627640233335514,platt_vegas,12+,TE
exante_high,"[0.3,0.4)",112,0.36405731872326913,0.41964285714285715,0.05558553841958802,platt_vegas,12+,TE
exante_high,"[0.4,0.5)",287,0.4529406396018555,0.519163763066202,0.06622312346434656,platt_vegas,12+,TE
exante_high,"[0.5,0.6)",197,0.5437367775866218,0.5634517766497462,0.01971499906312446,platt_vegas,12+,TE
exante_high,"[0.6,0.7)",75,0.6353201163769042,0.6533333333333333,0.0180132169564291,platt_vegas,12+,TE
exante_high,"[0.7,0.8)",9,0.726204994170992,0.5555555555555556,-0.17064943861543647,platt_vegas,12+,TE
exante_low,"[0,0.1)",33,0.08942751573370873,0.12121212121212122,0.031784605478412484,platt_vol_vegas,12+,TE
exante_low,"[0.1,0.2)",254,0.1380354929856202,0.1062992125984252,-0.031736280387195004,platt_vol_vegas,12+,TE
exante_low,"[0.2,0.3)",8,0.2199476614115481,0,-0.2199476614115481,platt_vol_vegas,12+,TE
exante_mid,"[0,0.1)",12,0.0939701756933171,0.16666666666666666,0.07269649097334956,platt_vol_vegas,12+,TE
exante_mid,"[0.1,0.2)",1315,0.16195805565677643,0.1596958174904943,-0.0022622381662821267,platt_vol_vegas,12+,TE
exante_mid,"[0.2,0.3)",1798,0.2495009757716667,0.23414905450500556,-0.015351921266661128,platt_vol_vegas,12+,TE
exante_mid,"[0.3,0.4)",1133,0.3450790385877625,0.3468667255075022,0.0017876869197396839,platt_vol_vegas,12+,TE
exante_mid,"[0.4,0.5)",351,0.4364060343252351,0.42450142450142453,-0.011904609823810586,platt_vol_vegas,12+,TE
exante_mid,"[0.5,0.6)",41,0.5292717434997668,0.5853658536585366,0.05609411015876975,platt_vol_vegas,12+,TE
exante_high,"[0.2,0.3)",1,0.2926776545855844,0,-0.2926776545855844,platt_vol_vegas,12+,TE
exante_high,"[0.3,0.4)",22,0.3798397822038934,0.4090909090909091,0.0292511268870157,platt_vol_vegas,12+,TE
