bin,n,pred,emp,delta,method,threshold,position
"[0.5,0.6)",108,0.5647304652333169,0.5092592592592593,-0.055471205974057636,strat_iso,20+,RB
"[0.6,0.7)",74,0.6403599117517957,0.6216216216216216,-0.01873829013017414,strat_iso,20+,RB
"[0.7,0.8)",4,0.7353896103896104,0.5,-0.23538961038961037,strat_iso,20+,RB
"[0.8,0.9)",2,0.8,0,-0.8,strat_iso,20+,RB
"[0.9,1]",6,0.9874972063903633,0.6666666666666666,-0.3208305397236967,strat_iso,20+,RB
"[0,0.1)",4602,0.055803066783606484,0.04997827031725337,-0.005824796466353116,platt_vol,20+,RB
"[0.1,0.2)",2643,0.14746735382879717,0.15399167612561482,0.006524322296817653,platt_vol,20+,RB
"[0.2,0.3)",1719,0.24296981839046203,0.23211169284467714,-0.010858125545784886,platt_vol,20+,RB
"[0.3,0.4)",570,0.3409451773531086,0.3385964912280702,-0.002348686125038413,platt_vol,20+,RB
"[0.4,0.5)",228,0.4399163154329675,0.4473684210526316,0.0074521056196640845,platt_vol,20+,RB
"[0.5,0.6)",92,0.5428565032174486,0.5434782608695652,6.217576521165835e-4,platt_vol,20+,RB
"[0.6,0.7)",39,0.6396426861174693,0.6153846153846154,-0.02425807073285391,platt_vol,20+,RB
"[0.7,0.8)",8,0.7273788117332196,0.75,0.02262118826678039,platt_vol,20+,RB
"[0,0.1)",4539,0.05518243616867118,0.050671954174928396,-0.004510481993742786,platt_vegas,20+,RB
"[0.1,0.2)",2915,0.14754783397904486,0.15197255574614066,0.004424721767095796,platt_vegas,20+,RB
"[0.2,0.3)",1486,0.24232080870950232,0.24091520861372812,-0.001405600095774201,platt_vegas,20+,RB
"[0.3,0.4)",575,0.3411889014107973,0.3443478260869565,0.003158924676159247,platt_vegas,20+,RB
"[0.4,0.5)",231,0.4452526483409094,0.4199134199134199,-0.02533922842748948,platt_vegas,20+,RB
"[0.5,0.6)",92,0.5391351012100755,0.5108695652173914,-0.02826553599268411,platt_vegas,20+,RB
"[0.6,0.7)",46,0.650372560754395,0.5869565217391305,-0.06341603901526449,platt_vegas,20+,RB
"[0.7,0.8)",16,0.751527518296267,0.625,-0.12652751829626696,platt_vegas,20+,RB
"[0.8,0.9)",1,0.8174291268358818,1,0.18257087316411824,platt_vegas,20+,RB
"[0,0.1)",4651,0.0556631710878975,0.05095678348742206,-0.00470638760047544,platt_vol_vegas,20+,RB
"[0.1,0.2)",2637,0.1455426261785429,0.14979142965491088,0.004248803476367968,platt_vol_vegas,20+,RB
"[0.2,0.3)",1620,0.24294902227830634,0.2382716049382716,-0.00467741734003474,platt_vol_vegas,20+,RB
"[0.3,0.4)",612,0.34208447192215213,0.33986928104575165,-0.0022151908764004857,platt_vol_vegas,20+,RB
"[0.4,0.5)",233,0.44119290837763026,0.44206008583690987,8.671774592796111e-4,platt_vol_vegas,20+,RB
"[0.5,0.6)",95,0.5392915560142546,0.5052631578947369,-0.034028398119517744,platt_vol_vegas,20+,RB
"[0.6,0.7)",37,0.639754607693738,0.6486486486486487,0.008894040954910643,platt_vol_vegas,20+,RB
"[0.7,0.8)",16,0.7385433796736012,0.625,-0.11354337967360117,platt_vol_vegas,20+,RB
"[0,0.1)",4773,0.05794479404627404,0.05342551854179761,-0.004519275504476429,star_platt,20+,RB
"[0.1,0.2)",2740,0.14329133466243738,0.1437956204379562,5.042857755188368e-4,star_platt,20+,RB
"[0.2,0.3)",1256,0.2463338290527599,0.25955414012738853,0.013220311074628621,star_platt,20+,RB
"[0.3,0.4)",695,0.3418550672168833,0.3251798561151079,-0.01667521110177539,star_platt,20+,RB
"[0.4,0.5)",273,0.4426165620477721,0.4358974358974359,-0.006719126150336208,star_platt,20+,RB
"[0.5,0.6)",108,0.5407093576447302,0.5462962962962963,0.00558693865156612,star_platt,20+,RB
"[0.6,0.7)",45,0.6406539407486208,0.5111111111111111,-0.12954282963750974,star_platt,20+,RB
"[0.7,0.8)",11,0.7299308886209916,0.8181818181818182,0.08825092956082659,star_platt,20+,RB
"[0,0.1)",2778,0.04439689597941074,0.07667386609071274,0.032276970111302,raw,bust,RB
"[0.1,0.2)",2345,0.15255457002505524,0.16204690831556504,0.0094923382905098,raw,bust,RB
"[0.2,0.3)",1990,0.24867116617991036,0.24271356783919598,-0.005957598340714382,raw,bust,RB
"[0.3,0.4)",1896,0.34772892935014427,0.3670886075949367,0.019359678244792455,raw,bust,RB
"[0.4,0.5)",825,0.437053322551483,0.47515151515151516,0.038098192600032166,raw,bust,RB
"[0.5,0.6)",67,0.5182292563779437,0.44776119402985076,-0.07046806234809294,raw,bust,RB
"[0,0.1)",1617,0.047429915980870437,0.05813234384662956,0.010702427865759125,platt,bust,RB
"[0.1,0.2)",2471,0.15319235966566186,0.12059894779441521,-0.03259341187124665,platt,bust,RB
"[0.2,0.3)",3120,0.24857748859396964,0.22692307692307692,-0.021654411670892715,platt,bust,RB
"[0.3,0.4)",2399,0.34199501239754426,0.39433097123801586,0.0523359588404716,platt,bust,RB
"[0.4,0.5)",294,0.42047236258972026,0.5034013605442177,0.08292899795449743,platt,bust,RB
"[0,0.1)",1465,0.05786229117745845,0.05665529010238908,-0.0012070010750693666,iso,bust,RB
"[0.1,0.2)",3200,0.14014767628318833,0.130625,-0.009522676283188342,iso,bust,RB
"[0.2,0.3)",2691,0.24247065199405934,0.24526198439241917,0.002791332398359825,iso,bust,RB
"[0.3,0.4)",1079,0.3330909068386973,0.3447636700648749,0.011672763226177607,iso,bust,RB
"[0.4,0.5)",1442,0.43561473542214996,0.4507628294036061,0.015148093981456168,iso,bust,RB
"[0.5,0.6)",16,0.5163713661087528,0.5625,0.04612863389124722,iso,bust,RB
"[0.6,0.7)",5,0.6454308884569137,0.2,-0.44543088845691364,iso,bust,RB
"[0.7,0.8)",3,0.7261904761904762,0.3333333333333333,-0.39285714285714285,iso,bust,RB
"[0,0.1)",1557,0.054416778776713276,0.055876685934489405,0.0014599071577761288,strat_platt,bust,RB
"[0.1,0.2)",3527,0.14970803979349712,0.13836121349588887,-0.011346826297608248,strat_platt,bust,RB
"[0.2,0.3)",1891,0.2507198324801424,0.24272871496562665,-0.007991117514515755,strat_platt,bust,RB
"[0.3,0.4)",1973,0.34255612751441467,0.3547896604156107,0.012233532901196054,strat_platt,bust,RB
"[0.4,0.5)",874,0.4435158259580153,0.4782608695652174,0.0347450436072021,strat_platt,bust,RB
"[0.5,0.6)",79,0.5175719870397875,0.5316455696202531,0.014073582580465649,strat_platt,bust,RB
"[0,0.1)",2116,0.0627255279287432,0.06474480151228733,0.0020192735835441317,strat_iso,bust,RB
"[0.1,0.2)",2931,0.14922449985327396,0.14807233026270897,-0.0011521695905649942,strat_iso,bust,RB
"[0.2,0.3)",2180,0.24821405051113132,0.24724770642201835,-9.663440891129749e-4,strat_iso,bust,RB
"[0.3,0.4)",1513,0.3456084110547437,0.35294117647058826,0.007332765415844544,strat_iso,bust,RB
"[0.4,0.5)",925,0.4597225233855825,0.4735135135135135,0.013790990127931002,strat_iso,bust,RB
"[0.5,0.6)",229,0.5222387091464978,0.48034934497816595,-0.04188936416833189,strat_iso,bust,RB
"[0.6,0.7)",5,0.6426371200404299,0.4,-0.24263712004042992,strat_iso,bust,RB
"[0.7,0.8)",1,0.7142857142857143,0,-0.7142857142857143,strat_iso,bust,RB
"[0.8,0.9)",1,0.8270941602251858,0,-0.8270941602251858,strat_iso,bust,RB
"[0,0.1)",1940,0.05334592366479553,0.05567010309278351,0.002324179427987981,platt_vol,bust,RB
"[0.1,0.2)",2705,0.1484125150223863,0.13382624768946397,-0.014586267332922342,platt_vol,bust,RB
"[0.2,0.3)",2366,0.2504612134583316,0.23922231614539308,-0.011238897312938534,platt_vol,bust,RB
"[0.3,0.4)",2073,0.3469307852959129,0.3748191027496382,0.027888317453725275,platt_vol,bust,RB
"[0.4,0.5)",808,0.4315063226843541,0.4665841584158416,0.03507783573148748,platt_vol,bust,RB
"[0.5,0.6)",9,0.5091785713922778,0.4444444444444444,-0.06473412694783343,platt_vol,bust,RB
"[0,0.1)",1637,0.04795414815438798,0.05864386072083079,0.010689712566442813,platt_vegas,bust,RB
"[0.1,0.2)",2465,0.15344140235063772,0.12210953346855984,-0.03133186888207788,platt_vegas,bust,RB
"[0.2,0.3)",3123,0.24872067063899442,0.22990714056996478,-0.018813530069029638,platt_vegas,bust,RB
"[0.3,0.4)",2369,0.3428295168631091,0.3942591810890671,0.051429664225958016,platt_vegas,bust,RB
"[0.4,0.5)",307,0.42142552029815294,0.4723127035830619,0.05088718328490893,platt_vegas,bust,RB
"[0,0.1)",1933,0.0534548076219137,0.05794102431453699,0.004486216692623286,platt_vol_vegas,bust,RB
"[0.1,0.2)",2715,0.14843590201458834,0.13186003683241251,-0.016575865182175825,platt_vol_vegas,bust,RB
"[0.2,0.3)",2334,0.25048607815773477,0.24078834618680378,-0.00969773197093099,platt_vol_vegas,bust,RB
"[0.3,0.4)",2104,0.34702573294729433,0.3726235741444867,0.025597841197192384,platt_vol_vegas,bust,RB
"[0.4,0.5)",792,0.4335619878918776,0.4621212121212121,0.02855922422933449,platt_vol_vegas,bust,RB
"[0.5,0.6)",23,0.5125569023400732,0.5217391304347826,0.009182228094709366,platt_vol_vegas,bust,RB
"[0,0.1)",1976,0.054092233233735396,0.0597165991902834,0.005624365956548007,star_platt,bust,RB
"[0.1,0.2)",2575,0.14676792592188231,0.1312621359223301,-0.01550578999955221,star_platt,bust,RB
"[0.2,0.3)",1992,0.2551783403485521,0.22640562248995985,-0.02877271785859223,star_platt,bust,RB
"[0.3,0.4)",2935,0.3478742347540021,0.3676320272572402,0.019757792503238114,star_platt,bust,RB
"[0.4,0.5)",423,0.4190377563356231,0.491725768321513,0.07268801198588987,star_platt,bust,RB
"[0,0.1)",899,0.08912388856814712,0.08008898776418243,-0.009034900803964699,raw,15+,WR
"[0.1,0.2)",5076,0.15013464637110835,0.14066193853427897,-0.00947270783682938,raw,15+,WR
"[0.2,0.3)",3687,0.251494854993959,0.25223759153783565,7.42736543876632e-4,raw,15+,WR
"[0.3,0.4)",2556,0.34798890325919324,0.3822378716744914,0.034248968415298175,raw,15+,WR
"[0.4,0.5)",1746,0.44404530943115694,0.4461626575028637,0.0021173480717067705,raw,15+,WR
"[0.5,0.6)",521,0.5446303528115388,0.5700575815738963,0.02542722876235748,raw,15+,WR
"[0.6,0.7)",201,0.6377986772871262,0.5970149253731343,-0.04078375191399197,raw,15+,WR
"[0.7,0.8)",48,0.7354187605280527,0.6458333333333334,-0.08958542719471929,raw,15+,WR
"[0.8,0.9)",2,0.8153861516542025,1,0.18461384834579753,raw,15+,WR
"[0,0.1)",1071,0.08741463890329992,0.08776844070961717,3.538018063172499e-4,platt,15+,WR
"[0.1,0.2)",4966,0.14970929687321413,0.14136125654450263,-0.008348040328711503,platt,15+,WR
"[0.2,0.3)",3601,0.25138061397310907,0.2549291863371286,0.003548572364019509,platt,15+,WR
"[0.3,0.4)",2478,0.3482760358743024,0.37530266343825663,0.027026627563954242,platt,15+,WR
"[0.4,0.5)",1732,0.44476397179429294,0.4457274826789838,9.635108846908769e-4,platt,15+,WR
"[0.5,0.6)",586,0.5413564843804252,0.5511945392491467,0.00983805486872158,platt,15+,WR
"[0.6,0.7)",234,0.638060112786411,0.5897435897435898,-0.04831652304282119,platt,15+,WR
"[0.7,0.8)",65,0.7358184849456677,0.6615384615384615,-0.07428002340720619,platt,15+,WR
"[0.8,0.9)",3,0.8153716986499927,0.6666666666666666,-0.14870503198332607,platt,15+,WR
"[0,0.1)",1650,0.08956114603891423,0.10242424242424242,0.01286309638532819,iso,15+,WR
"[0.1,0.2)",4675,0.14414678818136448,0.1467379679144385,0.002591179733074017,iso,15+,WR
"[0.2,0.3)",3039,0.2691062227527525,0.25666337611056267,-0.012442846642189809,iso,15+,WR
"[0.3,0.4)",2378,0.3484833110368741,0.3629100084104289,0.014426697373554842,iso,15+,WR
"[0.4,0.5)",2095,0.43488461020574687,0.43293556085918855,-0.001949049346558318,iso,15+,WR
"[0.5,0.6)",605,0.5497318013523845,0.571900826446281,0.02216902509389651,iso,15+,WR
"[0.6,0.7)",269,0.6216308197936232,0.5724907063197026,-0.049140113473920666,iso,15+,WR
"[0.7,0.8)",25,0.7234153956348517,0.68,-0.04341539563485164,iso,15+,WR
"[0,0.1)",1426,0.09238912495700904,0.1002805049088359,0.007891379951826857,strat_platt,15+,WR
"[0.1,0.2)",4482,0.14949261560439842,0.14011601963409193,-0.00937659597030649,strat_platt,15+,WR
"[0.2,0.3)",3651,0.25095041494865616,0.2522596548890715,0.0013092399404153188,strat_platt,15+,WR
"[0.3,0.4)",2468,0.3475106178611597,0.3695299837925446,0.02201936593138487,strat_platt,15+,WR
"[0.4,0.5)",1787,0.44717767769863703,0.4459988808058198,-0.0011787968928172465,strat_platt,15+,WR
"[0.5,0.6)",692,0.5422542826935234,0.5520231213872833,0.009768838693759885,strat_platt,15+,WR
"[0.6,0.7)",201,0.6363264812654751,0.582089552238806,-0.0542369290266691,strat_platt,15+,WR
"[0.7,0.8)",28,0.7352804199180372,0.75,0.014719580081962835,strat_platt,15+,WR
"[0.8,0.9)",1,0.8102780748980241,1,0.18972192510197594,strat_platt,15+,WR
"[0,0.1)",1478,0.08379958629210403,0.10351826792963464,0.019718681637530613,strat_iso,15+,WR
"[0.1,0.2)",4825,0.14378938074806383,0.14487046632124354,0.0010810855731797075,strat_iso,15+,WR
"[0.2,0.3)",3123,0.2678936770797399,0.25872558437399934,-0.009168092705740538,strat_iso,15+,WR
"[0.3,0.4)",2247,0.34747966114371165,0.36404094348019583,0.016561282336484184,strat_iso,15+,WR
"[0.4,0.5)",2094,0.4339473170077356,0.43170964660936006,-0.002237670398375524,strat_iso,15+,WR
"[0.5,0.6)",587,0.5348759617898021,0.524701873935264,-0.010174087854538105,strat_iso,15+,WR
"[0.6,0.7)",362,0.6350235048815479,0.6022099447513812,-0.032813560130166675,strat_iso,15+,WR
"[0.7,0.8)",14,0.7178057813099273,0.7142857142857143,-0.003520067024213036,strat_iso,15+,WR
"[0.8,0.9)",1,0.8,1,0.19999999999999996,strat_iso,15+,WR
"[0.9,1]",5,1,0.6,-0.4,strat_iso,15+,WR
"[0,0.1)",961,0.09072297972056081,0.08116545265348596,-0.009557527067074856,platt_vol,15+,WR
"[0.1,0.2)",5212,0.14671753743167695,0.14447429009976975,-0.0022432473319072,platt_vol,15+,WR
"[0.2,0.3)",3498,0.2488369027581183,0.25728987993138935,0.008452977173271065,platt_vol,15+,WR
"[0.3,0.4)",2367,0.34730568623168045,0.37515842839036756,0.027852742158687105,platt_vol,15+,WR
"[0.4,0.5)",1691,0.44655926288442294,0.43820224719101125,-0.008357015693411685,platt_vol,15+,WR
"[0.5,0.6)",696,0.5422209416301057,0.5330459770114943,-0.009174964618611448,platt_vol,15+,WR
"[0.6,0.7)",254,0.6346424985971402,0.610236220472441,-0.0244062781246992,platt_vol,15+,WR
