bin,n,pred,emp,delta,method,threshold,position
"[0.6,0.7)",45,0.6288100144246767,0.4888888888888889,-0.13992112553578778,strat_platt,15+,WR
"[0.7,0.8)",3,0.7192728515419257,1,0.28072714845807434,strat_platt,15+,WR
"[0,0.1)",825,0.0721354276167702,0.08969696969696969,0.017561542080199485,strat_iso,15+,WR
"[0.1,0.2)",554,0.1442522766700701,0.16064981949458484,0.01639754282451475,strat_iso,15+,WR
"[0.2,0.3)",656,0.25868344179959774,0.24847560975609756,-0.010207832043500176,strat_iso,15+,WR
"[0.3,0.4)",340,0.354574665596486,0.3382352941176471,-0.016339371478838904,strat_iso,15+,WR
"[0.4,0.5)",847,0.44752851322893106,0.43565525383707204,-0.011873259391859015,strat_iso,15+,WR
"[0.5,0.6)",114,0.5290768052423377,0.4649122807017544,-0.0641645245405833,strat_iso,15+,WR
"[0.6,0.7)",4,0.6376301149452588,0.5,-0.13763011494525879,strat_iso,15+,WR
"[0.7,0.8)",3,0.7696604530037161,0.6666666666666666,-0.10299378633704948,strat_iso,15+,WR
"[0.9,1]",7,1,0.8571428571428571,-0.1428571428571429,strat_iso,15+,WR
"[0,0.1)",365,0.08083200977604894,0.0821917808219178,0.00135977104586886,platt_vol,15+,WR
"[0.1,0.2)",1046,0.1438088856534796,0.12810707456978968,-0.015701811083689926,platt_vol,15+,WR
"[0.2,0.3)",696,0.25043661597007216,0.2686781609195402,0.018241544949468058,platt_vol,15+,WR
"[0.3,0.4)",521,0.3457846420406624,0.3704414587332054,0.024656816692542993,platt_vol,15+,WR
"[0.4,0.5)",429,0.44334109523444976,0.3962703962703963,-0.04707069896405347,platt_vol,15+,WR
"[0.5,0.6)",246,0.5442231721814104,0.5528455284552846,0.008622356273874199,platt_vol,15+,WR
"[0.6,0.7)",44,0.6299568206265052,0.45454545454545453,-0.17541136608105062,platt_vol,15+,WR
"[0.7,0.8)",3,0.7236834047576652,1,0.27631659524233476,platt_vol,15+,WR
"[0,0.1)",356,0.08133784533641338,0.0898876404494382,0.008549795113024825,platt_vegas,15+,WR
"[0.1,0.2)",1052,0.1439591138390353,0.12737642585551331,-0.016582687983522,platt_vegas,15+,WR
"[0.2,0.3)",700,0.24993625123900381,0.2557142857142857,0.005778034475281912,platt_vegas,15+,WR
"[0.3,0.4)",529,0.3455778663150801,0.3761814744801512,0.030603608165071128,platt_vegas,15+,WR
"[0.4,0.5)",411,0.4461183775169063,0.41362530413625304,-0.03249307338065327,platt_vegas,15+,WR
"[0.5,0.6)",233,0.5443111308058635,0.5364806866952789,-0.007830444110584533,platt_vegas,15+,WR
"[0.6,0.7)",64,0.6324531465966947,0.484375,-0.14807814659669472,platt_vegas,15+,WR
"[0.7,0.8)",5,0.7384966232848411,0.6,-0.13849662328484114,platt_vegas,15+,WR
"[0,0.1)",386,0.07985010275827513,0.09585492227979274,0.01600481952151761,platt_vol_vegas,15+,WR
"[0.1,0.2)",1016,0.1438844730734299,0.12992125984251968,-0.013963213230910237,platt_vol_vegas,15+,WR
"[0.2,0.3)",683,0.2505958626851271,0.2635431918008785,0.01294732911575136,platt_vol_vegas,15+,WR
"[0.3,0.4)",545,0.3462827982589441,0.3577981651376147,0.011515366878670608,platt_vol_vegas,15+,WR
"[0.4,0.5)",411,0.4453609923664233,0.39416058394160586,-0.051200408424817434,platt_vol_vegas,15+,WR
"[0.5,0.6)",245,0.5442938995823887,0.5591836734693878,0.01488977388699908,platt_vol_vegas,15+,WR
"[0.6,0.7)",56,0.6317021271029422,0.4107142857142857,-0.22098784138865646,platt_vol_vegas,15+,WR
"[0.7,0.8)",7,0.7255694110995714,0.8571428571428571,0.1315734460432857,platt_vol_vegas,15+,WR
"[0.8,0.9)",1,0.806221079143874,1,0.19377892085612602,platt_vol_vegas,15+,WR
"[0,0.1)",1955,0.04803427109974425,0.06240409207161125,0.014369820971867002,raw,20+,WR
"[0.1,0.2)",825,0.14294545454545454,0.1890909090909091,0.046145454545454545,raw,20+,WR
"[0.2,0.3)",427,0.24363231850117095,0.2646370023419204,0.02100468384074944,raw,20+,WR
"[0.3,0.4)",133,0.33504511278195487,0.2857142857142857,-0.04933082706766917,raw,20+,WR
"[0.4,0.5)",10,0.43270000000000003,0.5,0.06729999999999997,raw,20+,WR
"[0,0.1)",1535,0.06032166062953825,0.04755700325732899,-0.012764657372209255,platt,20+,WR
"[0.1,0.2)",1042,0.14389597588385364,0.15642994241842612,0.012533966534572477,platt,20+,WR
"[0.2,0.3)",565,0.24434162907824386,0.23539823008849559,-0.008943398989748275,platt,20+,WR
"[0.3,0.4)",198,0.3340149386724283,0.29292929292929293,-0.04108564574313539,platt,20+,WR
"[0.4,0.5)",10,0.4294378693468878,0.7,0.27056213065311213,platt,20+,WR
